Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,Station,NumMosquitos,WnvPresent,Sunrise,Sunset,CodeSum,ResultDir,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,AvgSpeed
2013-08-29,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,3,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,15,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,1,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,2,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,7,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,1,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,63,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,61,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,4,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,2,47,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,11,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,2,28,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,2,19,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,2,4,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,2,7,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,51,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,2,10,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,9,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,2,8,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,2,6,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,2,3,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,11,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,10,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,35,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,2,5,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,13,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,2,11,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,2,3,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,6,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,3,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,31,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,4,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,2,2,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,2,9,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,7,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,24,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,2,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,2,39,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,2,85,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,2,3,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,12,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,3,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,2,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,2,32,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,1,131,1,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,1,65,1,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,314,1,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,13,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,281,1,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,11,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,2,8,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,2,9,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,1,50,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,2,52,1,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,2,24,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,2,8,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,2,5,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,2,2,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,2,2,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,1,11,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,2,6,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,2,2,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
2013-08-29,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,39,1,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,11,0,0514,1832,BR HZ,10,82.2,62.86666666666667,72.73333333333333,0.7666666666666667,60.33333333333334,65.2,0.06666666666666668,7.8,0.0,0.05866666666666645,29.321666666666665,30.03933333333333,5.736666666666662,7.243333333333314
2013-08-29,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,2,21,0,-,-,FG BR HZ,10,82.53333333333333,65.2,74.2,0.7666666666666667,58.73333333333333,64.83333333333333,0.0,9.2,0.0,0.05633333333333334,29.385,30.031999999999996,6.059999999999998,7.589999999999999
